name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City, NY",2016-01-23T04:00:00,-4.0,-11.7,-6.5,82.69,0.515,100,snow,0.16,3.11,49.2,30.1,53.0,1012.9,100.0,1.0,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T05:00:00,-4.1,-11.2,-6.1,86.29,1.572,100,snow,0.16,3.26,48.3,25.1,45.0,1011.2,100.0,0.2,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T06:00:00,-4.1,-11.7,-5.7,88.63,1.922,100,snow,0.16,3.42,50.6,29.0,52.0,1010.3,100.0,0.4,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T07:00:00,-3.5,-11.9,-5.4,86.15,2.988,100,snow,0.16,3.57,58.1,38.4,47.0,1008.9,100.0,0.2,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T08:00:00,-3.4,-11.5,-4.8,89.67,2.696,100,snow,0.16,3.73,55.1,35.5,55.0,1008.1,100.0,0.0,3.1,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T09:00:00,-3.0,-11.4,-5.0,86.58,3.026,100,snow,0.45,4.17,65.4,39.6,47.0,1006.8,100.0,0.0,14.8,0.1,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T10:00:00,-2.7,-11.1,-4.6,87.18,4.104,100,snow,0.45,4.62,66.6,40.8,43.0,1005.8,100.0,0.0,83.2,0.3,1,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T11:00:00,-2.7,-10.1,-4.6,87.18,1.974,100,snow,0.45,5.07,57.9,30.7,43.0,1004.7,100.0,0.2,92.7,0.3,1,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T12:00:00,-2.6,-10.5,-4.1,89.94,2.929,100,snow,0.45,5.51,58.6,35.9,47.0,1003.3,100.0,0.2,37.4,0.1,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T13:00:00,-2.6,-10.8,-4.4,87.77,3.64,100,snow,0.45,5.96,60.4,39.2,41.0,1002.5,100.0,0.0,79.8,0.3,1,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T14:00:00,-2.6,-9.8,-4.4,87.77,2.693,100,snow,0.45,6.4,52.3,29.4,35.0,1003.3,100.0,0.0,67.0,0.2,1,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T15:00:00,-2.6,-10.0,-4.4,87.77,3.139,100,snow,0.45,6.85,54.8,30.7,31.0,1003.4,100.0,0.0,37.5,0.1,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T16:00:00,-2.6,-10.1,-4.5,87.24,3.062,100,snow,0.45,7.29,56.3,31.9,26.0,1003.5,100.0,0.0,25.2,0.1,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T17:00:00,-2.7,-10.6,-4.5,87.76,2.603,100,snow,0.45,7.74,55.9,35.4,25.0,1003.8,100.0,0.0,5.7,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T18:00:00,-2.8,-9.9,-4.6,87.75,1.856,100,snow,0.45,8.18,55.8,27.8,22.0,1004.6,100.0,0.0,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T19:00:00,-3.3,-10.0,-5.1,87.35,2.019,100,snow,0.45,8.63,48.4,24.4,16.0,1005.1,100.0,0.6,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T20:00:00,-3.6,-10.1,-5.4,87.55,1.469,100,snow,0.45,9.08,47.7,22.3,354.0,1005.3,100.0,0.0,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T21:00:00,-4.2,-12.2,-6.0,87.14,1.094,100,snow,0.45,9.52,51.8,32.8,6.0,1005.3,100.0,0.6,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T22:00:00,-3.4,-9.8,-7.0,76.11,0.472,100,snow,0.45,9.97,42.7,22.2,360.0,1005.5,100.0,2.4,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T23:00:00,-2.7,-9.3,-8.6,63.98,0.0,0,snow,0.45,10.41,42.4,24.2,17.0,1005.8,100.0,8.8,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T00:00:00,-2.8,-8.1,-7.9,68.17,0.023,0,snow,0.45,10.86,42.0,16.2,360.0,1006.5,100.0,6.5,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T01:00:00,-3.0,-9.0,-8.4,66.4,0.023,0,snow,0.45,11.3,40.9,19.9,4.0,1007.1,100.0,5.5,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T02:00:00,-3.0,-10.0,-10.5,56.11,0.0,0,snow,0.45,11.75,50.0,27.2,10.0,1007.8,100.0,8.5,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T03:00:00,-3.4,-9.5,-12.5,49.31,0.0,0,snow,0.45,12.19,45.8,20.1,4.0,1008.6,88.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T04:00:00,-4.4,-10.4,-13.0,51.47,0.0,0,snow,0.45,12.64,35.9,17.5,350.0,1009.1,27.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T05:00:00,-5.6,-11.8,-13.3,54.72,0.31,100,snow,0.45,13.09,46.4,17.7,358.0,1009.8,10.5,16.0,0.0,0.0,0,,Snow,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T06:00:00,-5.5,-9.7,-13.5,53.42,0.0,0,snow,0.45,13.53,31.9,9.5,350.0,1010.4,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T07:00:00,-5.5,-12.1,-13.6,52.79,0.0,0,snow,0.45,13.98,42.5,19.8,348.0,1011.9,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T08:00:00,-6.3,-12.2,-13.5,56.91,0.0,0,snow,0.45,14.42,28.4,15.2,323.0,1013.1,10.5,14.8,32.7,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T09:00:00,-6.2,-11.2,-13.4,56.57,0.0,0,,0.0,14.33,26.3,11.7,330.0,1014.2,6.1,14.8,193.0,0.7,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T10:00:00,-5.4,-10.0,-12.7,56.51,0.0,0,,0.0,14.24,22.7,10.6,328.0,1014.6,10.5,14.2,358.9,1.3,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T11:00:00,-3.8,-7.8,-12.6,50.48,0.0,0,,0.0,14.15,22.3,9.6,328.0,1014.7,15.6,14.2,483.2,1.7,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T12:00:00,-2.4,-7.2,-12.2,46.76,0.0,0,,0.0,14.06,22.3,14.4,300.0,1014.6,15.6,14.2,551.4,2.0,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T13:00:00,-0.9,-5.9,-12.7,40.4,0.0,0,,0.0,13.97,20.5,17.3,308.0,1014.1,15.6,16.0,557.6,2.0,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T14:00:00,0.3,-3.9,-11.7,40.1,0.0,0,,0.0,13.88,24.1,14.3,308.0,1014.0,19.2,16.0,496.2,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T15:00:00,1.0,-1.9,-11.1,40.21,0.0,0,,0.0,13.79,20.9,9.0,296.0,1014.5,25.4,16.0,386.5,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T16:00:00,1.8,-1.3,-10.6,39.25,0.0,0,,0.0,13.7,17.3,10.9,301.0,1015.0,25.4,16.0,226.6,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T17:00:00,1.9,0.3,-10.5,39.49,0.0,0,,0.0,13.61,14.8,5.8,332.0,1015.6,50.8,16.0,47.5,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T18:00:00,1.5,-1.1,-10.8,39.37,0.0,0,,0.0,13.52,14.4,8.5,300.0,1016.4,82.6,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T19:00:00,0.7,-2.4,-11.2,40.63,0.0,0,,0.0,13.43,14.0,9.6,306.0,1016.9,35.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T20:00:00,0.1,-2.5,-11.0,42.99,0.0,0,,0.0,13.34,15.1,7.7,303.0,1017.6,25.4,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T21:00:00,0.1,-3.2,-10.6,44.42,0.0,0,,0.0,13.25,15.8,10.3,307.0,1018.5,88.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T22:00:00,-0.1,-3.7,-10.2,46.8,0.0,0,,0.0,13.16,16.2,10.9,301.0,1018.7,50.8,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-24T23:00:00,-0.1,-0.1,-10.4,45.97,0.0,0,,0.0,13.08,15.1,3.6,330.0,1019.1,88.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T00:00:00,-0.8,-2.7,-10.2,49.1,0.0,0,,0.0,12.99,13.3,5.4,331.0,1019.3,73.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T01:00:00,-1.2,-4.1,-9.7,52.26,0.0,0,,0.0,12.9,13.0,8.0,281.0,1019.9,87.0,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T02:00:00,-0.9,-0.9,-9.4,52.49,0.0,0,,0.0,12.81,14.8,3.3,319.0,1020.6,73.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T03:00:00,-1.8,-4.3,-9.6,55.04,0.0,0,,0.0,12.72,12.6,6.7,277.0,1020.9,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T04:00:00,-1.6,-3.4,-9.0,57.3,0.0,0,,0.0,12.63,11.5,5.0,301.0,1021.5,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T05:00:00,-1.6,-3.4,-9.4,55.33,0.0,0,,0.0,12.54,11.5,5.0,322.0,1022.1,95.7,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T06:00:00,-2.1,-5.1,-9.2,58.44,0.0,0,,0.0,12.45,11.5,7.6,336.0,1022.8,19.2,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T07:00:00,-2.0,-5.1,-9.5,56.3,0.0,0,,0.0,12.36,10.8,8.1,22.0,1023.9,14.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T08:00:00,-2.0,-4.2,-8.7,60.03,0.0,0,,0.0,12.27,10.8,5.9,26.0,1024.5,19.2,14.8,31.1,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T09:00:00,-0.5,-0.5,-8.5,55.02,0.0,0,"rain,snow",3.19,15.46,10.1,1.2,360.0,1025.0,25.4,16.0,182.2,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T10:00:00,0.5,0.5,-7.8,53.95,0.0,0,,0.0,15.38,7.6,2.1,10.0,1026.0,25.4,16.0,343.7,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T11:00:00,1.5,0.0,-7.4,51.64,0.0,0,,0.0,15.3,4.0,5.4,59.0,1026.2,88.9,14.8,465.2,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T12:00:00,1.7,1.7,-7.0,52.6,0.0,0,,0.0,15.22,6.5,0.0,0.0,1026.3,95.7,14.8,533.2,1.9,5,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T13:00:00,2.0,0.6,-6.5,53.04,0.0,0,,0.0,15.14,9.0,5.4,281.0,1025.7,98.2,14.2,517.9,1.9,5,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T14:00:00,2.7,0.9,-6.5,50.45,0.0,0,,0.0,15.06,10.4,6.6,282.0,1025.4,50.8,14.2,431.7,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T15:00:00,3.3,3.3,-6.5,48.62,0.0,0,,0.0,14.98,10.8,3.4,273.0,1025.2,36.7,13.0,321.8,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T16:00:00,2.7,0.3,-7.9,45.37,0.0,0,,0.0,14.9,11.5,8.8,231.0,1025.3,36.7,15.6,187.8,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T17:00:00,2.2,0.1,-6.2,53.91,0.0,0,,0.0,14.83,13.3,7.1,159.0,1025.3,36.7,14.8,52.3,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T18:00:00,1.7,-1.0,-5.3,59.71,0.0,0,,0.0,14.75,14.0,9.1,161.0,1025.4,30.5,15.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T19:00:00,1.9,-0.6,-4.2,63.67,0.0,0,,0.0,14.67,14.8,8.7,173.0,1026.0,27.9,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T20:00:00,1.8,-1.2,-5.2,59.35,0.0,0,,0.0,14.59,15.1,10.5,186.0,1025.8,4.4,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T21:00:00,1.9,1.9,-6.2,55.15,0.0,0,,0.0,14.51,16.2,3.8,273.0,1025.4,6.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T22:00:00,1.5,0.1,-7.2,52.45,0.0,0,,0.0,14.43,16.6,5.0,235.0,1024.9,4.4,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-25T23:00:00,2.3,2.3,-5.9,54.73,0.0,0,,0.0,14.35,16.6,4.5,132.0,1024.4,34.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T00:00:00,3.0,1.5,-3.4,62.58,0.0,0,,0.0,14.27,15.5,5.8,134.0,1023.2,34.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T01:00:00,3.1,3.1,-3.2,63.59,0.0,0,,0.0,14.19,16.2,0.0,0.0,1022.5,25.4,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T02:00:00,2.9,1.1,-2.9,65.58,0.0,0,,0.0,14.12,16.6,6.8,248.0,1022.5,34.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T03:00:00,2.7,1.3,-3.2,65.23,0.0,0,,0.0,14.04,16.6,5.5,235.0,1021.3,20.3,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T04:00:00,2.3,0.8,-3.7,64.6,0.0,0,,0.0,13.96,18.0,5.7,222.0,1020.7,14.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T05:00:00,2.9,0.1,-3.2,64.25,0.0,0,,0.0,13.88,19.1,10.3,235.0,1020.3,34.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T06:00:00,2.9,1.2,-3.2,64.13,0.0,0,,0.0,13.8,19.1,6.2,232.0,1019.6,25.4,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T07:00:00,2.7,-0.1,-2.8,67.19,0.0,0,,0.0,13.72,18.7,9.8,243.0,1019.4,34.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T08:00:00,3.5,1.3,-2.6,64.47,0.0,0,,0.0,13.64,20.2,8.4,186.0,1018.5,36.7,16.0,29.7,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T09:00:00,4.1,1.6,-1.4,67.32,0.0,0,,0.0,13.46,25.9,9.9,220.0,1019.2,38.4,15.7,146.1,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T10:00:00,5.2,2.4,-0.8,65.14,0.0,0,,0.0,13.28,46.4,12.8,230.0,1018.3,100.0,16.0,270.6,1.0,3,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T11:00:00,6.2,3.5,-0.8,60.61,0.0,0,,0.0,13.09,32.1,13.4,257.0,1017.7,92.3,16.0,336.9,1.2,3,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T12:00:00,5.7,2.6,-1.0,62.36,0.0,0,,0.0,12.91,27.7,15.3,238.0,1016.4,88.9,14.8,419.1,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T13:00:00,6.7,4.4,-0.7,59.38,0.0,0,,0.0,12.72,27.7,11.3,236.0,1014.8,34.2,14.8,442.1,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T14:00:00,7.3,5.1,-0.7,56.91,0.0,0,,0.0,12.54,27.7,11.6,214.0,1013.9,34.2,14.8,429.9,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T15:00:00,8.4,5.8,-0.7,52.77,0.0,0,,0.0,12.36,25.9,16.3,242.0,1013.3,35.9,14.8,348.2,1.3,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T16:00:00,8.5,6.6,-0.7,52.33,0.0,0,,0.0,12.17,26.3,11.6,224.0,1013.5,38.4,16.0,187.9,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T17:00:00,8.2,5.9,-0.7,53.43,0.0,0,,0.0,11.99,27.7,13.9,233.0,1013.4,50.2,16.0,46.4,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T18:00:00,8.0,5.2,-0.9,53.59,0.0,0,,0.0,11.81,34.8,16.8,224.0,1013.9,37.7,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T19:00:00,7.6,5.4,-1.0,54.61,0.0,0,,0.0,11.62,27.7,12.1,226.0,1014.2,37.7,15.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T20:00:00,8.1,5.8,-0.7,53.84,0.0,0,,0.0,11.44,27.0,13.3,238.0,1014.2,92.3,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T21:00:00,7.9,5.6,-0.7,54.58,0.0,0,,0.0,11.26,25.6,13.0,238.0,1014.2,37.7,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T22:00:00,8.0,5.8,-0.7,54.25,0.0,0,,0.0,11.07,23.8,12.3,249.0,1013.7,89.8,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-26T23:00:00,7.8,5.7,-0.7,54.87,0.0,0,,0.0,10.89,23.0,11.7,241.0,1013.8,55.1,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T00:00:00,7.5,6.2,-0.7,56.21,0.0,0,,0.0,10.71,22.0,7.2,230.0,1013.8,69.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T01:00:00,7.1,5.5,-0.7,57.4,0.0,0,,0.0,10.52,19.8,8.5,212.0,1013.3,93.1,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T02:00:00,7.0,5.2,-0.6,58.66,0.0,0,,0.0,10.34,17.6,9.1,220.0,1013.1,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T03:00:00,7.0,4.9,-0.2,60.35,0.0,0,,0.0,10.16,16.6,11.1,252.0,1013.4,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T04:00:00,7.0,4.9,0.2,62.14,0.0,0,,0.0,9.97,29.5,10.8,262.0,1013.4,100.0,13.8,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T05:00:00,6.4,4.5,-0.5,61.39,0.064,0,rain,0.0,9.79,17.3,9.6,292.0,1013.7,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T06:00:00,6.0,5.0,-1.0,61.07,0.0,0,,0.0,9.6,17.6,5.7,330.0,1014.4,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T07:00:00,6.0,3.5,-2.2,55.83,0.0,0,,0.0,9.42,18.0,12.0,298.0,1015.4,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-27T08:00:00,5.6,2.1,-2.7,55.36,0.0,0,,0.0,9.24,18.0,17.6,295.0,1016.6,91.4,16.0,18.2,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
